"Item Number","Item Description","Discontinued Item?","1 KQH-LAVALETTE Value","WEB Visability Store 1","2 KQH-KENOVA Value","WEB Visibility Store 2","3 KQH-WAYNE Value","WEB Visibility Store 3","Retail Price","Department Name","Class Name","Fineline Name","Manufacturer","MFG Part #","Date of Change (QOH or Retail)","Vendor Code","Vendor Name","Promotion Price","UPC Code","UPC Date Last Used"
"1203736","SPNGE DRYWALL JNT FN/MED","N","2","1",,"1",,"1","4.990","PAINT AND PAINT SUPPLIES","HAND/POWER SANDING ABRASI","SANDING SPONGES/PADS","ALI INDUSTRIES INC","       7312-10","01/20/2020","ACE","ACE HARDWARE","0.000","082354041106","07/26/2010"
"1203736","SPNGE DRYWALL JNT FN/MED","N","2","1",,"1",,"1","4.990","PAINT AND PAINT SUPPLIES","HAND/POWER SANDING ABRASI","SANDING SPONGES/PADS","ALI INDUSTRIES INC","       7312-10","01/20/2020","ACE","ACE HARDWARE","0.000","082354073121","01/20/2020"
"1203736","SPNGE DRYWALL JNT FN/MED","N","2","1",,"1",,"1","4.990","PAINT AND PAINT SUPPLIES","HAND/POWER SANDING ABRASI","SANDING SPONGES/PADS","ALI INDUSTRIES INC","       7312-10","01/20/2020","ACE","ACE HARDWARE","0.000","082354089085","12/30/2010"
"12044","CAULK ALEX+W&D WHT10.1OZ","N","4","1","15","1","10","1","2.990","PAINT AND PAINT SUPPLIES","CAULK/SEALANTS/GLAZING","SILICONIZED ACRYLIC","DAP PRODUCTS INC","         18152","01/20/2020","ACE","ACE HARDWARE","0.000","070798181014","01/20/2020"
"12044","CAULK ALEX+W&D WHT10.1OZ","N","4","1","15","1","10","1","2.990","PAINT AND PAINT SUPPLIES","CAULK/SEALANTS/GLAZING","SILICONIZED ACRYLIC","DAP PRODUCTS INC","         18152","01/20/2020","ACE","ACE HARDWARE","0.000","070798181533","08/06/2018"
"12102","ACE ROLLER 9""3/8"" NAP","N","5","1","17","1","5","1","3.990","PAINT AND PAINT SUPPLIES","PAINT ROLLERS","SHORT NAP","SHUR-LINE","8290112102R","01/20/2020","ACE","ACE HARDWARE","0.000","082901121022","01/20/2020"
"1212273","SEALNT MORTR GRY10.5OZ","N","3","1",,"1",,"1","7.590","PAINT AND PAINT SUPPLIES","CEMENTS/PLASTERS","PATCH & REPAIR PRODUCTS","SASHCO INC (SEALANTS)","         15020","01/20/2020","ACE","ACE HARDWARE","0.000","031525150208","01/20/2020"
"1212273","SEALNT MORTR GRY10.5OZ","N","3","1",,"1",,"1","7.590","PAINT AND PAINT SUPPLIES","CEMENTS/PLASTERS","PATCH & REPAIR PRODUCTS","SASHCO INC (SEALANTS)","         15020","01/20/2020","ACE","ACE HARDWARE","0.000","031525915203","01/16/2017"
"12172","WIRE BRUSH MINI SS 3PK","N","12","1","15","1","7","1","3.590","PAINT AND PAINT SUPPLIES","WIRE BRUSHES","WIRE BRUSHES","ALLWAY TOOLS INC","SMB3-A","01/20/2020","ACE","ACE HARDWARE","0.000","082901121725","01/20/2020"
"12235","SILICONE II K&B WH10.1OZ","N","4","1","4","1","11","1","7.590","PAINT AND PAINT SUPPLIES","CAULK/SEALANTS/GLAZING","TUB/TILE","MOMENTIVE PERFORMANCE MATERIAL","GE-5070","01/20/2020","ACE","ACE HARDWARE","0.000","070798087699","03/19/2015"
"12235","SILICONE II K&B WH10.1OZ","N","4","1","4","1","11","1","7.590","PAINT AND PAINT SUPPLIES","CAULK/SEALANTS/GLAZING","TUB/TILE","MOMENTIVE PERFORMANCE MATERIAL","GE-5070","01/20/2020","ACE","ACE HARDWARE","0.000","070798087705","02/06/2019"
"12235","SILICONE II K&B WH10.1OZ","N","4","1","4","1","11","1","7.590","PAINT AND PAINT SUPPLIES","CAULK/SEALANTS/GLAZING","TUB/TILE","MOMENTIVE PERFORMANCE MATERIAL","GE-5070","01/20/2020","ACE","ACE HARDWARE","0.000","077027050707","01/20/2020"
"12235","SILICONE II K&B WH10.1OZ","N","4","1","4","1","11","1","7.590","PAINT AND PAINT SUPPLIES","CAULK/SEALANTS/GLAZING","TUB/TILE","MOMENTIVE PERFORMANCE MATERIAL","GE-5070","01/20/2020","ACE","ACE HARDWARE","0.000","077027125078","04/05/2005"
"12235","SILICONE II K&B WH10.1OZ","N","4","1","4","1","11","1","7.590","PAINT AND PAINT SUPPLIES","CAULK/SEALANTS/GLAZING","TUB/TILE","MOMENTIVE PERFORMANCE MATERIAL","GE-5070","01/20/2020","ACE","ACE HARDWARE","0.000","770271250786","04/02/2007"
"12286","QUICK SET EPOXY .85OZ","N",,"1","4","1","3","1","6.590","PAINT AND PAINT SUPPLIES","GLUES/ADHESIVES/APPLICATR","EPOXY","HENKEL ADHESIVES","       1395391","01/20/2020","ACE","ACE HARDWARE","0.000","079340815018","01/20/2020"
"1229715","TITEBONDIII WOODGLUE 16O","N","2","1","2","1","3","1","9.990","PAINT AND PAINT SUPPLIES","GLUES/ADHESIVES/APPLICATR","WOOD","FRANKLIN INTERNATIONAL","          1414","01/20/2020","ACE","ACE HARDWARE","0.000","037083014143","12/20/2019"
"12320","LYSOL APC COOL AIR 40OZ","N","6","1","10","1","7","1","3.990","CLEANING SUPPLIES","HOUSEHOLD CLEANERS","DISINFECTANTS (LIQUID)","RECKITT BENCKISER","    1920078630","01/20/2020","ACE","ACE HARDWARE","0.000","019200022620","04/05/2005"
"12320","LYSOL APC COOL AIR 40OZ","N","6","1","10","1","7","1","3.990","CLEANING SUPPLIES","HOUSEHOLD CLEANERS","DISINFECTANTS (LIQUID)","RECKITT BENCKISER","    1920078630","01/20/2020","ACE","ACE HARDWARE","0.000","019200035354","07/06/2006"
"12320","LYSOL APC COOL AIR 40OZ","N","6","1","10","1","7","1","3.990","CLEANING SUPPLIES","HOUSEHOLD CLEANERS","DISINFECTANTS (LIQUID)","RECKITT BENCKISER","    1920078630","01/20/2020","ACE","ACE HARDWARE","0.000","019200776066","06/03/2008"
"12320","LYSOL APC COOL AIR 40OZ","N","6","1","10","1","7","1","3.990","CLEANING SUPPLIES","HOUSEHOLD CLEANERS","DISINFECTANTS (LIQUID)","RECKITT BENCKISER","    1920078630","01/20/2020","ACE","ACE HARDWARE","0.000","019200786300","01/20/2020"
"12328","ACE PAINT BRUSH2"" ANGLE","N","5","1","6","1","10","1","6.990","PAINT AND PAINT SUPPLIES","PAINT BRUSHES","CONSUMR SYNTHETIC BRISTLE","ACE TRADING - PAINT BRUSHES SH","       2005149","01/20/2020","ACE","ACE HARDWARE","0.000","082901123286","01/20/2020"
"1235076","BRAVO STAINER PNTBRSH 4""","N","2","1","2","1","1","1","12.990","PAINT AND PAINT SUPPLIES","PAINT BRUSHES","BMP BRUSHES","THE WOOSTER BRUSH CO","F5119-4","01/20/2020","ACE","ACE HARDWARE","0.000","071497145819","05/02/2013"
"1235076","BRAVO STAINER PNTBRSH 4""","N","2","1","2","1","1","1","12.990","PAINT AND PAINT SUPPLIES","PAINT BRUSHES","BMP BRUSHES","THE WOOSTER BRUSH CO","F5119-4","01/20/2020","ACE","ACE HARDWARE","0.000","071497169822","01/20/2020"
"1235076","BRAVO STAINER PNTBRSH 4""","N","2","1","2","1","1","1","12.990","PAINT AND PAINT SUPPLIES","PAINT BRUSHES","BMP BRUSHES","THE WOOSTER BRUSH CO","F5119-4","01/20/2020","ACE","ACE HARDWARE","0.000","699337200452","08/14/2015"
"12364","STAIN MINWAX QT PROVINCL","N","5","1","2","1","5","1","8.990","PAINT AND PAINT SUPPLIES","WOOD FINISHES","OIL STAIN","MINWAX","      70002444","01/20/2020","ACE","ACE HARDWARE","0.000","000134000075","10/17/2013"
"12364","STAIN MINWAX QT PROVINCL","N","5","1","2","1","5","1","8.990","PAINT AND PAINT SUPPLIES","WOOD FINISHES","OIL STAIN","MINWAX","      70002444","01/20/2020","ACE","ACE HARDWARE","0.000","000274266211","04/05/2005"
"12364","STAIN MINWAX QT PROVINCL","N","5","1","2","1","5","1","8.990","PAINT AND PAINT SUPPLIES","WOOD FINISHES","OIL STAIN","MINWAX","      70002444","01/20/2020","ACE","ACE HARDWARE","0.000","001347","10/17/2013"
"12364","STAIN MINWAX QT PROVINCL","N","5","1","2","1","5","1","8.990","PAINT AND PAINT SUPPLIES","WOOD FINISHES","OIL STAIN","MINWAX","      70002444","01/20/2020","ACE","ACE HARDWARE","0.000","027426621107","04/05/2005"
"12364","STAIN MINWAX QT PROVINCL","N","5","1","2","1","5","1","8.990","PAINT AND PAINT SUPPLIES","WOOD FINISHES","OIL STAIN","MINWAX","      70002444","01/20/2020","ACE","ACE HARDWARE","0.000","027426700024","01/20/2020"
"12364","STAIN MINWAX QT PROVINCL","N","5","1","2","1","5","1","8.990","PAINT AND PAINT SUPPLIES","WOOD FINISHES","OIL STAIN","MINWAX","      70002444","01/20/2020","ACE","ACE HARDWARE","0.000","10013472","04/05/2005"
"1237395","MEDALIST PNTBRUSH 2""","N","2","1","13","1","5","1","2.990","PAINT AND PAINT SUPPLIES","PAINT BRUSHES","CONSUMR SYNTHETIC BRISTLE","LINZER PRODUCTS CORP","        2123-2","01/20/2020","ACE","ACE HARDWARE","0.000","077089212334","01/20/2020"
"12376","STAIN MINWX QT SP WALNUT","N","1","1","3","1","2","1","8.990","PAINT AND PAINT SUPPLIES","WOOD FINISHES","OIL STAIN","MINWAX","      70006444","01/20/2020","ACE","ACE HARDWARE","0.000","000132000060","10/17/2013"
"12376","STAIN MINWX QT SP WALNUT","N","1","1","3","1","2","1","8.990","PAINT AND PAINT SUPPLIES","WOOD FINISHES","OIL STAIN","MINWAX","      70006444","01/20/2020","ACE","ACE HARDWARE","0.000","001326","10/17/2013"
"12376","STAIN MINWX QT SP WALNUT","N","1","1","3","1","2","1","8.990","PAINT AND PAINT SUPPLIES","WOOD FINISHES","OIL STAIN","MINWAX","      70006444","01/20/2020","ACE","ACE HARDWARE","0.000","027426622401","04/05/2005"
"12376","STAIN MINWX QT SP WALNUT","N","1","1","3","1","2","1","8.990","PAINT AND PAINT SUPPLIES","WOOD FINISHES","OIL STAIN","MINWAX","      70006444","01/20/2020","ACE","ACE HARDWARE","0.000","027426700062","01/20/2020"
"12376","STAIN MINWX QT SP WALNUT","N","1","1","3","1","2","1","8.990","PAINT AND PAINT SUPPLIES","WOOD FINISHES","OIL STAIN","MINWAX","      70006444","01/20/2020","ACE","ACE HARDWARE","0.000","10013267","04/05/2005"
"12450","CAULK ALX+DRKBRZ 10.1OZ","N","6","1",,"1",,"1","3.990","PAINT AND PAINT SUPPLIES","CAULK/SEALANTS/GLAZING","SILICONIZED ACRYLIC","DAP PRODUCTS INC","         18124","01/20/2020","ACE","ACE HARDWARE","0.000","070798181090","01/20/2020"
"12450","CAULK ALX+DRKBRZ 10.1OZ","N","6","1",,"1",,"1","3.990","PAINT AND PAINT SUPPLIES","CAULK/SEALANTS/GLAZING","SILICONIZED ACRYLIC","DAP PRODUCTS INC","         18124","01/20/2020","ACE","ACE HARDWARE","0.000","070798181236","11/09/2009"
"12452","GLUE SUPER 2GM TUBE DURO","N","6","1",,"1",,"1","2.290","PAINT AND PAINT SUPPLIES","GLUES/ADHESIVES/APPLICATR","INSTANT/SUPER","OSI SEALANTS","       1347937","01/20/2020","ACE","ACE HARDWARE","0.000","079340018013","03/29/2013"
"12452","GLUE SUPER 2GM TUBE DURO","N","6","1",,"1",,"1","2.290","PAINT AND PAINT SUPPLIES","GLUES/ADHESIVES/APPLICATR","INSTANT/SUPER","OSI SEALANTS","       1347937","01/20/2020","ACE","ACE HARDWARE","0.000","079340687257","01/20/2020"
"12577","KILZ ORIGINAL PRIMER13OZ","N","0","1","15","1","3","1","7.990","PAINT AND PAINT SUPPLIES","PRIMERS","AEROSOL","MASTERCHEM INDUSTRIES","         10004","01/20/2020","ACE","ACE HARDWARE","0.000","051652100044","01/20/2020"
"1261809","FLEX CORNER TAPE2.5""X25'","N",,"1","3","1",,"1","8.590","PAINT AND PAINT SUPPLIES","WALL REPAIR MATERIALS","WALL REPAIR TAPE","PERMA GLAS-MESH INC","FDW7739-U","01/20/2020","ACE","ACE HARDWARE","0.000","038662108147","08/03/2019"
"12786","ACID MURIATIC QT","N","4","1","9","1","10","1","4.590","CLEANING SUPPLIES","HOUSEHOLD CLEANERS","MURIATIC ACID","TRANS CHEM INC","1378C","01/20/2020","ACE","ACE HARDWARE","0.000","013351000056","11/28/2009"
"12786","ACID MURIATIC QT","N","4","1","9","1","10","1","4.590","CLEANING SUPPLIES","HOUSEHOLD CLEANERS","MURIATIC ACID","TRANS CHEM INC","1378C","01/20/2020","ACE","ACE HARDWARE","0.000","013351000124","04/05/2005"
"12786","ACID MURIATIC QT","N","4","1","9","1","10","1","4.590","CLEANING SUPPLIES","HOUSEHOLD CLEANERS","MURIATIC ACID","TRANS CHEM INC","1378C","01/20/2020","ACE","ACE HARDWARE","0.000","017926000052","01/20/2020"
"12786","ACID MURIATIC QT","N","4","1","9","1","10","1","4.590","CLEANING SUPPLIES","HOUSEHOLD CLEANERS","MURIATIC ACID","TRANS CHEM INC","1378C","01/20/2020","ACE","ACE HARDWARE","0.000","133515","10/17/2013"
"12786","ACID MURIATIC QT","N","4","1","9","1","10","1","4.590","CLEANING SUPPLIES","HOUSEHOLD CLEANERS","MURIATIC ACID","TRANS CHEM INC","1378C","01/20/2020","ACE","ACE HARDWARE","0.000","179265","10/17/2013"
"12803","PAINT TRAY LINER","N","34","1","40","1","62","1","0.990","PAINT AND PAINT SUPPLIES","PAINT ROLLERS","TRAYS AND FRAMES","SHUR-LINE","EP50262","01/20/2020","ACE","ACE HARDWARE","0.000","016659350380","11/03/2006"
"12803","PAINT TRAY LINER","N","34","1","40","1","62","1","0.990","PAINT AND PAINT SUPPLIES","PAINT ROLLERS","TRAYS AND FRAMES","SHUR-LINE","EP50262","01/20/2020","ACE","ACE HARDWARE","0.000","026703001250","09/08/2008"
"12803","PAINT TRAY LINER","N","34","1","40","1","62","1","0.990","PAINT AND PAINT SUPPLIES","PAINT ROLLERS","TRAYS AND FRAMES","SHUR-LINE","EP50262","01/20/2020","ACE","ACE HARDWARE","0.000","070042502626","01/20/2020"
"12803","PAINT TRAY LINER","N","34","1","40","1","62","1","0.990","PAINT AND PAINT SUPPLIES","PAINT ROLLERS","TRAYS AND FRAMES","SHUR-LINE","EP50262","01/20/2020","ACE","ACE HARDWARE","0.000","084305350381","11/03/2006"
"12803","PAINT TRAY LINER","N","34","1","40","1","62","1","0.990","PAINT AND PAINT SUPPLIES","PAINT ROLLERS","TRAYS AND FRAMES","SHUR-LINE","EP50262","01/20/2020","ACE","ACE HARDWARE","0.000","084305350664","11/03/2006"
"12803","PAINT TRAY LINER","N","34","1","40","1","62","1","0.990","PAINT AND PAINT SUPPLIES","PAINT ROLLERS","TRAYS AND FRAMES","SHUR-LINE","EP50262","01/20/2020","ACE","ACE HARDWARE","0.000","66","12/19/2017"
"128DW","1/2"" 4X8 DRYWALL","N","1","1","816","1","63","1","12.570","BUILDING MATERIALS AND PRODUCTS","CUT LUMBER/PANEL","DRYWALL","CONSTRUCTION & HOME SUPPLY",,"01/20/2020","Q1240","CONSTRUCTION & HOME SUPPLY","0.000",,
"12924","JNT CMPND TOPPING 4.5G","N","8","1","9","1","0","1","15.990","PAINT AND PAINT SUPPLIES","WALL REPAIR MATERIALS","JOINT COMPOUNDS","UNITED STATES GYPSUM","        380051","01/20/2020","ACE","ACE HARDWARE","0.000","007099202605","11/03/2006"
"12924","JNT CMPND TOPPING 4.5G","N","8","1","9","1","0","1","15.990","PAINT AND PAINT SUPPLIES","WALL REPAIR MATERIALS","JOINT COMPOUNDS","UNITED STATES GYPSUM","        380051","01/20/2020","ACE","ACE HARDWARE","0.000","081099202605","01/20/2020"
"12969","ROLLER FRAME 9""PRO CAGE","N","6","1","9","1","8","1","4.590","PAINT AND PAINT SUPPLIES","PAINT ROLLERS","TRAYS AND FRAMES","SHUR-LINE","RP50272","01/20/2020","ACE","ACE HARDWARE","0.000","070042502725","01/20/2020"
"1307461","PREM ROLLER COVER 9X1/2""","N","3","1","17","1","10","1","5.590","PAINT AND PAINT SUPPLIES","PAINT ROLLERS","BMP ROLLERS","SHUR-LINE","       2005281","01/20/2020","ACE","ACE HARDWARE","0.000","082901041191","05/31/2013"
"1307461","PREM ROLLER COVER 9X1/2""","N","3","1","17","1","10","1","5.590","PAINT AND PAINT SUPPLIES","PAINT ROLLERS","BMP ROLLERS","SHUR-LINE","       2005281","01/20/2020","ACE","ACE HARDWARE","0.000","082901121435","10/10/2006"
"1307461","PREM ROLLER COVER 9X1/2""","N","3","1","17","1","10","1","5.590","PAINT AND PAINT SUPPLIES","PAINT ROLLERS","BMP ROLLERS","SHUR-LINE","       2005281","01/20/2020","ACE","ACE HARDWARE","0.000","082901193562","09/04/2009"
"1307461","PREM ROLLER COVER 9X1/2""","N","3","1","17","1","10","1","5.590","PAINT AND PAINT SUPPLIES","PAINT ROLLERS","BMP ROLLERS","SHUR-LINE","       2005281","01/20/2020","ACE","ACE HARDWARE","0.000","082901265238","01/20/2020"
"1307461","PREM ROLLER COVER 9X1/2""","N","3","1","17","1","10","1","5.590","PAINT AND PAINT SUPPLIES","PAINT ROLLERS","BMP ROLLERS","SHUR-LINE","       2005281","01/20/2020","ACE","ACE HARDWARE","0.000","12143","11/03/2006"
"13087","ALL PURPOSE SPONGE ACE","N","11","1","5","1","23","1","2.990","CLEANING SUPPLIES","SPONGES/CHAMOIS/SCOURERS","SPONGES","ARMALY BRANDS","H02ACE","01/20/2020","ACE","ACE HARDWARE","0.000","082901130871","01/20/2020"
"1309707","PREM ROLLRCOVR 9X3/8""3PK","N","5","1","7","1","4","1","9.990","PAINT AND PAINT SUPPLIES","PAINT ROLLERS","BMP ROLLERS","SHUR-LINE","       2005280","01/20/2020","ACE","ACE HARDWARE","0.000","082901237167","06/20/2015"
"1309707","PREM ROLLRCOVR 9X3/8""3PK","N","5","1","7","1","4","1","9.990","PAINT AND PAINT SUPPLIES","PAINT ROLLERS","BMP ROLLERS","SHUR-LINE","       2005280","01/20/2020","ACE","ACE HARDWARE","0.000","082901265269","01/20/2020"
"13112","VARNISH POLY QT GLS MINW","N","2","1","4","1","4","1","13.990","PAINT AND PAINT SUPPLIES","WOOD FINISHES","CLEAR POLYURETHANE/VARNIS","MINWAX","      63000444","01/20/2020","ACE","ACE HARDWARE","0.000","027426630000","01/20/2020"
"1313675","LIQUID NAILS HVY DTY28OZ","N","6","1","12","1","18","1","6.590","PAINT AND PAINT SUPPLIES","GLUES/ADHESIVES/APPLICATR","CONSTRUCTION","PPG-LIQUID NAILS","LNP-901 28","01/20/2020","ACE","ACE HARDWARE","0.000","022078901744","01/20/2020"
"1314863","EPOXYSHIELD BASEMNT TINT","N","3","1","1","1","2","1","59.990","PAINT AND PAINT SUPPLIES","MASONRY PAINT/SEALERS","FLOOR EXPOXY & ACCESSORIE","RUST-OLEUM CORP","        225446","01/20/2020","ACE","ACE HARDWARE","0.000","020066140243","02/18/2019"
"1314863","EPOXYSHIELD BASEMNT TINT","N","3","1","1","1","2","1","59.990","PAINT AND PAINT SUPPLIES","MASONRY PAINT/SEALERS","FLOOR EXPOXY & ACCESSORIE","RUST-OLEUM CORP","        225446","01/20/2020","ACE","ACE HARDWARE","0.000","7441031140243","07/31/2014"
"13216","STAIN MINWX GL GOLD OAK","N","1","1","1","1","2","1","32.990","PAINT AND PAINT SUPPLIES","WOOD FINISHES","OIL STAIN","MINWAX","      71001000","01/20/2020","ACE","ACE HARDWARE","0.000","027426021020","04/05/2005"
"13216","STAIN MINWX GL GOLD OAK","N","1","1","1","1","2","1","32.990","PAINT AND PAINT SUPPLIES","WOOD FINISHES","OIL STAIN","MINWAX","      71001000","01/20/2020","ACE","ACE HARDWARE","0.000","027426121027","04/05/2005"
"13216","STAIN MINWX GL GOLD OAK","N","1","1","1","1","2","1","32.990","PAINT AND PAINT SUPPLIES","WOOD FINISHES","OIL STAIN","MINWAX","      71001000","01/20/2020","ACE","ACE HARDWARE","0.000","027426710016","01/20/2020"
"1329796","CAULK DAP3.0 K&B WHT 9OZ","N","7","1","8","1","4","1","7.990","PAINT AND PAINT SUPPLIES","CAULK/SEALANTS/GLAZING","TUB/TILE","DAP PRODUCTS INC","         00790","01/20/2020","ACE","ACE HARDWARE","0.000","070798007901","01/18/2020"
"1329796","CAULK DAP3.0 K&B WHT 9OZ","N","7","1","8","1","4","1","7.990","PAINT AND PAINT SUPPLIES","CAULK/SEALANTS/GLAZING","TUB/TILE","DAP PRODUCTS INC","         00790","01/20/2020","ACE","ACE HARDWARE","0.000","070798007918","10/15/2012"
"13415","ROLLER FRAME 4"" 4 WIRE","N","5","1","15","1","2","1","3.590","PAINT AND PAINT SUPPLIES","PAINT ROLLERS","TRAYS AND FRAMES","ACE TRADING - LINZER ROLLER","RF200-4","01/20/2020","ACE","ACE HARDWARE","0.000","077089200072","01/20/2020"
"13562","ADDITIV CEMENT GAL ELMER","N","2","1",,"1",,"1","24.990","PAINT AND PAINT SUPPLIES","CEMENTS/PLASTERS","CONCRETE & MORTAR BONDERS","ELMER'S PRODUCTS, INC.","E863","01/20/2020","ACE","ACE HARDWARE","0.000","026000008631","02/18/2019"
"13562","ADDITIV CEMENT GAL ELMER","N","2","1",,"1",,"1","24.990","PAINT AND PAINT SUPPLIES","CEMENTS/PLASTERS","CONCRETE & MORTAR BONDERS","ELMER'S PRODUCTS, INC.","E863","01/20/2020","ACE","ACE HARDWARE","0.000","268630","11/03/2006"
"1363803","PLASTIC TRAY LINER","N","33","1","35","1","29","1","1.790","PAINT AND PAINT SUPPLIES","PAINT ROLLERS","TRAYS AND FRAMES","SHUR-LINE","50090ZS","01/20/2020","ACE","ACE HARDWARE","0.000","070042500905","01/20/2020"
"1365105","MINI/TRIM PAINT TRAY","N","2","1","8","1","3","1","2.790","PAINT AND PAINT SUPPLIES","PAINT ROLLERS","TRAYS AND FRAMES","SHUR-LINE","         50085","01/20/2020","ACE","ACE HARDWARE","0.000","070042500851","01/20/2020"
"13668","ROLLER ECON9""1/2NAP LNZR","N","4","1",,"1",,"1","2.990","PAINT AND PAINT SUPPLIES","PAINT ROLLERS","LONG NAP","LINZER PRODUCTS CORP","RC 1144 0900","01/20/2020","ACE","ACE HARDWARE","0.000","077089114492","01/20/2020"
"13668","ROLLER ECON9""1/2NAP LNZR","N","4","1",,"1",,"1","2.990","PAINT AND PAINT SUPPLIES","PAINT ROLLERS","LONG NAP","LINZER PRODUCTS CORP","RC 1144 0900","01/20/2020","ACE","ACE HARDWARE","0.000","077089950120","07/02/2018"
"13668","ROLLER ECON9""1/2NAP LNZR","N","4","1",,"1",,"1","2.990","PAINT AND PAINT SUPPLIES","PAINT ROLLERS","LONG NAP","LINZER PRODUCTS CORP","RC 1144 0900","01/20/2020","ACE","ACE HARDWARE","0.000","770891144920","02/15/2016"
"1369156","TIDE WSH MCH CLNR 3OZ","N",,"1","2","1",,"1","8.990","CLEANING SUPPLIES","SOAP/DETERGENT/AMMONIA","SPECIALTY LAUNDRY","PROCTER & GAMBLE","         20969","01/20/2020","ACE","ACE HARDWARE","0.000","037000209690","04/25/2017"
"1371236","PRO PNTBRSH AS POLY 2.5""","N","0","1","3","1","0","1","8.990","PAINT AND PAINT SUPPLIES","PAINT BRUSHES","PROFESSIONAL","THE WOOSTER BRUSH CO","    3402-2 1/2","01/20/2020","ACE","ACE HARDWARE","0.000","071497167477","01/18/2020"
"1371665","PRO 9"" ROLLER KNIT 3/4""","N","2","1","2","1","2","1","6.990","PAINT AND PAINT SUPPLIES","PAINT ROLLERS","BMP ROLLERS","THE WOOSTER BRUSH CO","R349-9","01/20/2020","ACE","ACE HARDWARE","0.000","071497167637","01/20/2020"
"1381094","MMCD LNDRY DET LAV 64OZ","N","3","1","2","1","3","1","17.990","CLEANING SUPPLIES","SOAP/DETERGENT/AMMONIA","DETERGENTS (LIQUID)","JOHNSON S.C. & SONS INC.","         14531","01/20/2020","ACE","ACE HARDWARE","0.000","808124145313","12/24/2019"
"1384213","CLOROX TOILET BWL W/BLCH","N","4","1","7","1",,"1","2.990","CLEANING SUPPLIES","BATHROOM CLEANERS","BOWL CLEANER (LIQUID)","CLOROX CO","         00938","01/20/2020","ACE","ACE HARDWARE","0.000","044600009384","01/20/2020"
"13912","COVERALLS POLY EXLG","N","3","1","3","1","2","1","9.990","PAINT AND PAINT SUPPLIES","PAINTER TOOLS/PAILS/ACCS","COVER-ALLS/SPRAY SOCKS","TRIMACO INC","         09905","01/20/2020","ACE","ACE HARDWARE","0.000","047034099051","01/20/2020"
"13912","COVERALLS POLY EXLG","N","3","1","3","1","2","1","9.990","PAINT AND PAINT SUPPLIES","PAINTER TOOLS/PAILS/ACCS","COVER-ALLS/SPRAY SOCKS","TRIMACO INC","         09905","01/20/2020","ACE","ACE HARDWARE","0.000","047034141439","12/28/2011"
"13912","COVERALLS POLY EXLG","N","3","1","3","1","2","1","9.990","PAINT AND PAINT SUPPLIES","PAINTER TOOLS/PAILS/ACCS","COVER-ALLS/SPRAY SOCKS","TRIMACO INC","         09905","01/20/2020","ACE","ACE HARDWARE","0.000","095561141439","11/30/2005"
"1392455","KNIFE RAZOR W/5 BLADES","N","1","1","2","1","1","1","6.590","PAINT AND PAINT SUPPLIES","WALLPAPER & ACCESSORIES","WALLPAPER ACCESSORIES","RUST-OLEUM CORP","         98024","01/20/2020","ACE","ACE HARDWARE","0.000","047719980247","03/06/2019"
"1392588","FOAM SEALANT RMVR 4.5 OZ","N","2","1","3","1","8","1","6.590","PAINT AND PAINT SUPPLIES","PAINT/ADHESIVE REMOVERS","MISTAKE REMOVERS","STONER INC","        411-45","01/20/2020","ACE","ACE HARDWARE","0.000","077448411453","01/20/2020"
